,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Payables,1794064002.65296,2037555362.523995,2093476144.109056,1575568237.725081,
Other Payable,368098159.509202,305633304.378599,287584067.389778,218931417.888419,
Total Tax Payable,147018183.828,219841499.640747,199270849.844886,153743973.236249,
Accounts Payable,1278947659.315757,1512080558.504649,1606621226.874391,1202892846.600413,
Total Assets,13958989664.511137,13385666334.223423,13254908176.898169,12656203876.80803,
Total Non Current Assets,9447852760.736197,8550225739.686216,8646769774.235186,8649020958.378431,
Other Non Current Assets,,,-22644414.755101,,
Defined Pension Benefit,23213397.446526,18230758.506794,0.0,,
Non Current Deferred Taxes Assets,152545183.22003,151208055.850465,168700889.9255,211551707.173079,
Financial Assets,0.0,2144795.118446,2264441.47551,0.0,
Other Investments,11053998.78406,10723975.592232,,,
Investmentin Financial Assets,,10000000.0,12454428.115305,13529469.64479,11201720.584282
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,10000000.0,12454428.115305,13529469.64479,11201720.584282
Long Term Equity Investment,21002597.689714,17158360.94757,14718869.590815,14759421.43068,
Investmentsin Associatesat Cost,21002597.689714,17158360.94757,14718869.590815,14759421.43068,
Goodwill And Other Intangible Assets,2951417675.344056,2865446278.244271,3081904848.169199,3138836957.591262,
Other Intangible Assets,215552976.289173,232710270.351425,238898575.666312,255829971.465119,
Goodwill,2735864699.054883,2632736007.892846,2843006272.502887,2883006986.126144,
Net PPE,6059802133.421765,5336250254.69442,5243314236.543557,5104299911.443471,
Accumulated Depreciation,-6564969877.853313,-6186661519.158382,-6194379656.257784,-6121470038.374496,
Gross PPE,12624772011.27508,11522911773.852802,11437693892.80134,11225769949.817966,
Other Properties,47532194.771459,56837070.638827,52082153.936732,35668601.79081,
Machinery Furniture Equipment,9632454540.43,8833338695.321129,8754330744.321913,8617042211.945292,
Buildings And Improvements,256452771.790195,244506643.502879,266071873.372433,268129489.324018,
Land And Improvements,2688332504.283425,2388229364.389967,2365209121.170263,2304929646.757847,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4511136903.774941,4835440594.537207,4623989492.991554,4007182918.429598,
Other Current Assets,,,,,11000000.0
Hedging Assets Current,18791797.932902,49330287.724265,9057765.90204,46738167.86382,
Assets Held For Sale Current,0.0,37533914.57281,0.0,,
Restricted Cash,16580998.17609,11796373.151455,15851090.32857,12299517.8589,
Prepaid Assets,133753385.287128,132977297.343671,114354294.513258,98396142.871199,
Inventory,1145194274.02863,1330845370.995936,1195625099.069315,964282200.137755,
Other Inventories,14370198.419278,10723975.592232,11322207.37755,13529469.64479,
Finished Goods,508483944.066766,588746260.013512,533275967.48262,426793269.703828,
Work In Process,50848394.406677,61126660.87572,53214374.674487,40588408.93437,
Raw Materials,571491737.135909,670248474.514472,597812549.534657,483371051.854767,
Other Receivables,362571160.117172,393569904.234898,283055184.438758,148824166.092689,
Taxes Receivable,43110595.257835,0.0,,,
Accounts Receivable,1807328801.193832,2046134542.99778,2022146237.630488,1640755682.377251,
Allowance For Doubtful Accounts Receivable,-56375393.798707,-55764673.079604,-49817712.461221,-65187444.65217,
Gross Accounts Receivable,1863704194.992539,2101899216.077384,2071963950.09171,1705943127.02942,
Cash Cash Equivalents And Short Term Investments,983805891.781352,833252903.516392,983899821.109123,1095887041.227984,
Cash And Cash Equivalents,983805891.781352,833252903.516392,983899821.109123,1095887041.227984,
Cash Equivalents,804731111.479578,728157942.712522,854826657.00505,1013480271.573354,
Cash Financial,179074780.301774,105094960.803869,129073164.104074,82406769.65463,
