Date,GRADE,GPS,SMCI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-10-12,,,0.996999979019165,0.996399998664856,0.9912000000476837,0.9812500029802322,0.9094799995422364,0.9631800007820129,
2007-10-15,,,0.9860000014305116,0.9929999947547913,0.9919000029563904,0.9853000044822693,0.9119199991226197,0.9630000013113021,
2007-10-16,,,0.9980000257492064,0.9940000057220459,0.9929000079631806,0.9877500057220459,0.9146599996089936,0.9629500013589859,
2007-10-17,,,0.9929999709129332,0.9925999999046325,0.9914000034332275,0.9880000054836273,0.9170199990272522,0.9628500008583069,
2007-10-18,,,0.9990000128746032,0.9945999979972839,0.9943000018596649,0.9883000075817108,0.9189999997615814,0.9627800005674362,
2007-10-19,,,0.9760000109672546,0.9904000043869019,0.9934000015258789,0.9879000067710877,0.9210199999809265,0.9625000011920929,
2007-10-22,,,0.9679999947547911,0.9868000030517579,0.9898999989032745,0.9884000062942505,0.922940000295639,0.9616200011968613,
2007-10-23,,,0.9850000143051147,0.9842000007629395,0.9891000032424927,0.9889000058174133,0.9251600003242493,0.9600400012731553,
2007-10-24,,,0.984000027179718,0.9824000120162963,0.9875000059604645,0.9880500048398971,0.9274400007724762,0.9586800014972687,
2007-10-25,,,0.9800000190734864,0.978600013256073,0.9866000056266785,0.9878500044345856,0.9302400016784668,0.9573300015926361,
2007-10-26,,,1.003000020980835,0.9840000152587891,0.9872000098228455,0.9892000049352646,0.9332200026512146,0.9567100012302399,
2007-10-29,,,1.0099999904632568,0.9924000144004822,0.98960000872612,0.9907500058412552,0.93632000207901,0.9563000011444092,
2007-10-30,,,0.99099999666214,0.9936000108718872,0.9889000058174133,0.9909000068902969,0.9391800022125244,0.9554800015687942,
2007-10-31,,,1.0049999952316284,0.9978000044822692,0.9901000082492828,0.9907500058412552,0.942460001707077,0.9548700016736984,
2007-11-01,,,0.9319999814033508,0.9881999969482422,0.9834000051021576,0.9888500034809112,0.9443600010871888,0.9534300017356873,
2007-11-02,,,0.9509999752044678,0.9777999877929687,0.9809000015258789,0.987150001525879,0.9466400003433227,0.9522000014781952,
2007-11-05,,,0.8769999742507935,0.951199984550476,0.9717999994754791,0.9808499991893769,0.9474000000953674,0.9502200007438659,
2007-11-06,,,0.8989999890327454,0.9327999830245972,0.9631999969482422,0.9761500000953675,0.9486199998855591,0.9483300000429153,
2007-11-07,,,0.8949999809265137,0.9107999801635742,0.9542999923229217,0.9708999991416931,0.9497200000286102,0.9463099998235702,
2007-11-08,,,0.843999981880188,0.8931999802589417,0.9406999886035919,0.9636499971151352,0.9499000000953675,0.9437599998712539,
2007-11-09,,,0.8399999737739563,0.8709999799728394,0.924399983882904,0.9557999968528748,0.950019999742508,0.9416299998760224,
2007-11-12,,,0.8320000171661377,0.8619999885559082,0.9065999865531922,0.948099997639656,0.9499800002574921,0.9394799995422364,
2007-11-13,,,0.8939999938011169,0.8609999895095826,0.8968999862670899,0.9428999960422516,0.9511000001430512,0.9381799989938736,
2007-11-14,,,0.8980000019073486,0.8615999937057495,0.8861999869346618,0.9381499975919724,0.9524000000953674,0.9367499989271164,
2007-11-15,,,0.875,0.8677999973297119,0.8804999887943268,0.9319499969482422,0.9531599998474121,0.9354199987649917,
2007-11-16,,,0.9179999828338624,0.8833999991416931,0.8771999895572662,0.9290499955415725,0.954539999961853,0.9345899981260299,
2007-11-19,,,0.9259999990463256,0.9021999955177307,0.8820999920368194,0.9269499957561493,0.9555999994277954,0.9338099986314774,
2007-11-20,,,0.9290000200271606,0.9092000007629395,0.885099995136261,0.9241499960422516,0.9558200001716614,0.9326699990034103,
2007-11-21,,,0.890999972820282,0.9077999949455261,0.8846999943256378,0.9194999933242798,0.9549399995803833,0.9311499989032745,
2007-11-22,,,0.890999972820282,0.9109999895095825,0.8893999934196473,0.9150499910116195,0.954339998960495,0.929789999127388,
2007-11-23,,,0.875,0.90239999294281,0.8928999960422516,0.9086499899625778,0.9533999991416932,0.9283599990606308,
2007-11-26,,,0.8859999775886536,0.8943999886512757,0.8982999920845032,0.9024499893188477,0.9530199992656708,0.9270099985599518,
2007-11-27,,,0.8899999856948853,0.8865999817848206,0.89789999127388,0.8973999887704849,0.951839998960495,0.9259099984169006,
2007-11-28,,,0.890999972820282,0.8865999817848206,0.8971999883651733,0.8916999876499176,0.9498999989032746,0.9248199981451034,
2007-11-29,,,0.8700000047683716,0.8823999881744384,0.8966999888420105,0.8885999888181686,0.9474399995803833,0.9236099982261657,
2007-11-30,,,0.8259999752044678,0.872599983215332,0.887499988079071,0.8823499888181686,0.9442799985408783,0.9224599981307984,
2007-12-03,,,0.8429999947547913,0.8639999866485596,0.8791999876499176,0.8806499898433685,0.9419799983501435,0.9210999983549119,
2007-12-04,,,0.8479999899864197,0.8555999875068665,0.8710999846458435,0.8780999898910522,0.9394399976730347,0.9197299981117248,
2007-12-05,,,0.8560000061988831,0.8485999941825867,0.8675999879837036,0.8761499911546707,0.9365399968624115,0.9183899980783462,
2007-12-06,,,0.8949999809265137,0.8535999894142151,0.8679999887943268,0.878699991106987,0.9347599959373474,0.9173499977588654,
2007-12-07,,,0.8849999904632568,0.8653999924659729,0.8689999878406525,0.8809499919414521,0.9329399955272675,0.9162399977445602,
2007-12-10,,,0.8809999823570251,0.8729999899864197,0.8684999883174896,0.8833999902009964,0.9309799957275391,0.9150499975681305,
2007-12-11,,,0.847000002861023,0.8727999925613403,0.8641999900341034,0.8810499906539917,0.9281599962711334,0.9135199975967407,
2007-12-12,,,0.8460000157356262,0.8707999944686889,0.8596999943256378,0.8784499913454056,0.9249199962615967,0.9119499975442886,
2007-12-13,,,0.8510000109672546,0.8620000004768371,0.8577999949455262,0.8772499918937683,0.9225399959087371,0.910739997625351,
2007-12-14,,,0.8399999737739563,0.852999997138977,0.859199994802475,0.873349991440773,0.919639995098114,0.9097999972105026,
2007-12-17,,,0.828000009059906,0.8424000024795533,0.8576999962329864,0.868449991941452,0.9161399948596954,0.9091899973154068,
2007-12-18,,,0.8270000219345093,0.8384000062942505,0.8555999994277954,0.8633499920368195,0.912819995880127,0.9085099977254868,
2007-12-19,,,0.8330000042915344,0.8358000040054321,0.8532999992370606,0.8604499936103821,0.9094799959659576,0.9076899975538254,
2007-12-20,,,0.8450000286102295,0.8346000075340271,0.8483000040054322,0.8581499963998794,0.9065999960899354,0.906969997882843,
2007-12-21,,,0.8519999980926514,0.8370000123977661,0.8450000047683716,0.8569999963045121,0.903699996471405,0.9065899980068207,
2007-12-24,,,0.859000027179718,0.8432000160217286,0.8428000092506409,0.8556499987840652,0.9011599969863892,0.9065399980545044,
2007-12-25,,,0.859000027179718,0.8496000170707703,0.8440000116825104,0.8541000008583068,0.8983799970149994,0.9065199983119965,
2007-12-26,,,0.8600000143051147,0.8550000190734863,0.8454000115394592,0.8525500029325486,0.8957199978828431,0.9063699984550476,
2007-12-27,,,0.8389999866485596,0.8538000106811523,0.8442000091075897,0.8510000020265579,0.8925199973583221,0.9057599985599518,
2007-12-28,,,0.8130000233650208,0.8460000157356262,0.8415000140666962,0.8503500044345855,0.8892599976062775,0.905139998793602,
2007-12-31,,,0.7670000195503235,0.8276000142097473,0.8354000151157379,0.8465500056743622,0.8852399981021881,0.9040899991989135,
2008-01-01,,,0.7670000195503235,0.8092000126838684,0.8294000148773193,0.8425000071525574,0.8808799982070923,0.9030199992656708,
2008-01-02,,,0.8429999947547913,0.8058000087738038,0.830400013923645,0.8418500065803528,0.8780599975585938,0.902749999165535,0.9527649980783462
2008-01-03,,,0.8970000147819519,0.8174000144004822,0.8356000125408173,0.8419500082731247,0.8763999974727631,0.9033199995756149,0.952869998216629
2008-01-04,,,0.8679999709129333,0.8284000039100647,0.8372000098228455,0.8411000072956085,0.8736999964714051,0.9034599995613098,0.95271499812603
2008-01-07,,,0.9070000052452089,0.8564000010490418,0.8420000076293945,0.8424000084400177,0.8716399967670441,0.9039799994230271,0.9520599982142448
2008-01-08,,,0.906000018119812,0.8842000007629395,0.846700006723404,0.8453500092029571,0.8699399971961975,0.904559999704361,0.9512999984622001
2008-01-09,33.65647368694553,C,0.9049999713897704,0.8965999960899353,0.8512000024318696,0.8483000069856643,0.8679399967193604,0.9051999992132187,0.9507449981570244
2008-01-10,33.654040753473545,C,0.9049999713897704,0.898199987411499,0.8578000009059906,0.8510000050067902,0.8673999965190887,0.9058799988031387,0.9503699979186058
2008-01-11,33.65650551998474,C,0.8809999823570251,0.9007999897003174,0.8645999968051911,0.8530500054359436,0.8659999966621399,0.9063199985027314,0.9498749977350235
2008-01-14,33.64651074349167,C,0.8600000143051147,0.8913999915122985,0.8738999962806702,0.854650005698204,0.8656599974632263,0.9065299987792969,0.9491749978065491
2008-01-15,33.63261270900429,C,0.8479999899864197,0.8797999858856201,0.8819999933242798,0.8557000041007996,0.8646399974822998,0.9066299986839295,0.9485149976611137
2008-01-16,33.62780743735125,C,0.8799999952316284,0.8747999906539917,0.8856999933719635,0.8580500036478043,0.8643399977684021,0.9070299988985062,0.9481449976563454
2008-01-17,33.60387355013547,C,0.8209999799728394,0.8579999923706054,0.8780999898910522,0.8568500012159348,0.8638799977302551,0.9068899989128113,0.947324997484684
2008-01-18,33.58734861100594,C,0.824999988079071,0.8467999935150147,0.873799991607666,0.8555000007152558,0.8635799980163574,0.9067999988794326,0.9465799975395203
2008-01-21,33.57236079611521,B,0.824999988079071,0.839799988269806,0.8655999898910522,0.8537999987602234,0.8634399974346161,0.9067099988460541,0.9456299975514412
2008-01-22,33.5595065411979,B,0.8259999752044678,0.8353999853134155,0.8575999855995178,0.8521499961614609,0.8620799970626831,0.9065899986028672,0.9446349975466728
2008-01-23,33.53965044343143,B,0.8259999752044678,0.8245999813079834,0.8496999859809875,0.8504499942064285,0.8606399965286254,0.9065199983119965,0.9435799977183342
2008-01-24,33.541669977428434,B,0.8090000152587891,0.8221999883651734,0.8400999903678894,0.84894999563694,0.8593199968338012,0.9062399983406066,0.9426799976825714
2008-01-25,33.54410470140918,B,0.8259999752044678,0.8223999857902526,0.8345999896526337,0.8495999932289123,0.8574799966812133,0.9060099983215332,0.9418799975514411
2008-01-28,33.55669813201379,B,0.847000002861023,0.8267999887466431,0.8332999885082245,0.8535999923944473,0.8558999967575073,0.9057499980926513,0.9411899974942207
2008-01-29,33.56600115281504,B,0.8330000042915344,0.8281999945640564,0.8317999899387359,0.8568999916315079,0.8539799964427948,0.9048999983072281,0.94043999761343
2008-01-30,33.57121111285506,C,0.8299999833106995,0.8289999961853027,0.8267999887466431,0.8562499910593033,0.8527599966526032,0.9038499981164932,0.9394149976968765
2008-01-31,33.60925570128884,C,0.9520000219345092,0.8575999975204468,0.83989999294281,0.8589999914169312,0.8539799976348877,0.9041599982976913,0.9390799975395203
2008-02-01,33.64337229215082,C,0.9580000042915344,0.8840000033378601,0.8531999945640564,0.8634999930858612,0.8556399977207184,0.9045199984312058,0.9387699976563454
2008-02-04,33.65166759255769,C,0.902999997138977,0.895200002193451,0.860999995470047,0.8632999926805496,0.8559799981117249,0.9044999986886978,0.9380799975991249
2008-02-05,33.65840852636154,C,0.8830000162124634,0.9052000045776367,0.8666999995708465,0.8621499925851822,0.8558399987220764,0.9038399988412857,0.9372499975562095
2008-02-06,33.67476705571227,C,0.8949999809265137,0.9182000041007996,0.8736000001430512,0.8616499930620194,0.855919998884201,0.9029099988937378,0.936524997651577
2008-02-07,33.64851107372363,C,0.8989999890327454,0.9075999975204467,0.8825999975204468,0.8613499939441681,0.8564999985694886,0.9019699990749359,0.9358049976825714
2008-02-08,33.61681202340757,C,0.8830000162124634,0.8925999999046326,0.8883000016212463,0.86144999563694,0.8576399993896484,0.9009599989652634,0.93492999792099
2008-02-11,33.61270851493179,C,0.9049999713897704,0.8929999947547913,0.8940999984741211,0.8636999934911728,0.858879998922348,0.9004299986362457,0.9341699975728989
2008-02-12,33.61600150461197,C,0.9020000100135804,0.8967999935150146,0.9009999990463257,0.8663999944925308,0.8599599993228912,0.899699998497963,0.9334299978613854
2008-02-13,33.61057455522876,C,0.8989999890327454,0.897599995136261,0.9078999996185303,0.8673499941825866,0.8608199989795685,0.89867999792099,0.9323049980401993
2008-02-14,33.61012017660537,C,0.902999997138977,0.8983999967575074,0.902999997138977,0.8714499950408936,0.8609799993038177,0.8978699976205826,0.9317449980974197
2008-02-15,33.611344530871456,C,0.8930000066757202,0.9003999948501586,0.8964999973773956,0.874849995970726,0.861139999628067,0.8970399975776673,0.9310099983215332
2008-02-18,33.604766855647235,C,0.8930000066757202,0.8980000019073486,0.89549999833107,0.8782499969005585,0.8613800001144409,0.89617999792099,0.9302599984407425
2008-02-19,33.59966974607445,B,0.8949999809265137,0.8965999960899353,0.896699994802475,0.8816999971866608,0.8623399996757507,0.8952499979734421,0.9296149981021881
2008-02-20,33.60002145540427,B,0.8949999809265137,0.895799994468689,0.896699994802475,0.885149997472763,0.8633199989795685,0.8941199976205826,0.9290399980545044
