,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tradeand Other Payables Non Current,90200000.0,113200000.0,139600000.0,162000000.0
Non Current Deferred Liabilities,285700000.0,348200000.0,24200000.0,25800000.0
Non Current Deferred Revenue,184200000.0,198300000.0,100000.0,
Non Current Deferred Taxes Liabilities,101500000.0,149900000.0,24100000.0,25800000.0
Long Term Debt And Capital Lease Obligation,2523800000.0,2350800000.0,1397600000.0,1620700000.0
Long Term Capital Lease Obligation,3400000.0,3700000.0,1500000.0,236800000.0
Long Term Debt,2520400000.0,2347100000.0,1396100000.0,1383900000.0
Current Liabilities,969000000.0,1280200000.0,732100000.0,1004400000.0
Other Current Liabilities,363300000.0,373100000.0,319600000.0,266800000.0
Current Deferred Liabilities,123600000.0,93600000.0,19000000.0,
Current Deferred Revenue,123600000.0,93600000.0,19000000.0,
Current Debt And Capital Lease Obligation,45400000.0,412600000.0,83400000.0,442600000.0
Current Capital Lease Obligation,1000000.0,16900000.0,500000.0,33300000.0
Current Debt,44400000.0,395700000.0,82900000.0,409300000.0
Other Current Borrowings,,338000000.0,-100000.0,349900000.0
Line Of Credit,44400000.0,57700000.0,83000000.0,59400000.0
Pensionand Other Post Retirement Benefit Plans Current,174800000.0,152100000.0,148700000.0,119000000.0
Payables And Accrued Expenses,261900000.0,248800000.0,161400000.0,176000000.0
Payables,261900000.0,248800000.0,161400000.0,176000000.0
Accounts Payable,261900000.0,248800000.0,161400000.0,176000000.0
Total Assets,11658900000.0,11492300000.0,9606200000.0,6737500000.0
Total Non Current Assets,9954000000.0,9958700000.0,8140900000.0,5463300000.0
Other Non Current Assets,637100000.0,587900000.0,401200000.0,104800000.0
Non Current Deferred Assets,2349500000.0,2443100000.0,2546600000.0,80100000.0
Non Current Deferred Taxes Assets,2349500000.0,2443100000.0,2546600000.0,80100000.0
Goodwill And Other Intangible Assets,5334800000.0,5494800000.0,3845500000.0,3736300000.0
Other Intangible Assets,1710300000.0,1885100000.0,1271500000.0,1289000000.0
Goodwill,3624500000.0,3609700000.0,2574000000.0,2447300000.0
Net PPE,1632600000.0,1432900000.0,1347600000.0,1542100000.0
Accumulated Depreciation,-1553300000.0,-1387200000.0,-1308100000.0,-1192900000.0
Gross PPE,3185900000.0,2820100000.0,2655700000.0,2735000000.0
Construction In Progress,486300000.0,393000000.0,383800000.0,333900000.0
Other Properties,3800000.0,19200000.0,257000000.0,260200000.0
Machinery Furniture Equipment,2187100000.0,1973600000.0,1863600000.0,1764900000.0
Buildings And Improvements,488500000.0,415600000.0,388000000.0,356100000.0
Land And Improvements,20200000.0,18700000.0,20300000.0,19900000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1704900000.0,1533600000.0,1465300000.0,1274200000.0
Other Current Assets,238800000.0,208900000.0,179300000.0,152500000.0
Assets Held For Sale Current,,0.0,89200000.0,0.0
Prepaid Assets,,208900000.0,179300000.0,152500000.0
Inventory,735600000.0,628700000.0,585600000.0,570400000.0
Finished Goods,509300000.0,439800000.0,433900000.0,407000000.0
Work In Process,19000000.0,15200000.0,14000000.0,12400000.0
Raw Materials,207300000.0,173700000.0,137700000.0,151000000.0
Receivables,609700000.0,557800000.0,515300000.0,435400000.0
Accounts Receivable,609700000.0,557800000.0,515300000.0,435400000.0
Allowance For Doubtful Accounts Receivable,-31300000.0,-20700000.0,-9200000.0,-10200000.0
Gross Accounts Receivable,641000000.0,578500000.0,524500000.0,445600000.0
Cash Cash Equivalents And Short Term Investments,120800000.0,138200000.0,95900000.0,115900000.0
Cash And Cash Equivalents,120800000.0,138200000.0,95900000.0,115900000.0
Cash Financial,,,95900000.0,
