,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Pensionand Other Post Retirement Benefit Plans Current,661000000.0,613000000.0,596000000.0,1069000000.0,
Payables And Accrued Expenses,3565000000.0,4000000000.0,4071000000.0,4576000000.0,
Current Accrued Expenses,493000000.0,402000000.0,1434000000.0,482000000.0,
Interest Payable,414000000.0,338000000.0,297000000.0,331000000.0,
Payables,3072000000.0,3598000000.0,2637000000.0,4094000000.0,
Dueto Related Parties Current,5000000.0,5000000.0,5000000.0,5000000.0,
Total Tax Payable,221000000.0,211000000.0,253000000.0,527000000.0,
Accounts Payable,2846000000.0,3382000000.0,2379000000.0,3562000000.0,
Total Assets,101546000000.0,95349000000.0,133013000000.0,129317000000.0,
Total Non Current Assets,93769000000.0,88013000000.0,119056000000.0,116755000000.0,
Other Non Current Assets,1365000000.0,1141000000.0,39394000000.0,3276000000.0,
Non Current Accounts Receivable,3232000000.0,2897000000.0,,294000000.0,336000000.0
Financial Assets,,,949000000.0,555000000.0,508000000.0
Investments And Advances,251000000.0,232000000.0,250000000.0,14904000000.0,
Other Investments,,,16381000000.0,14904000000.0,13654000000.0
Goodwill And Other Intangible Assets,6630000000.0,6630000000.0,6630000000.0,6677000000.0,
Other Intangible Assets,,,,,174000000.0
Goodwill,6630000000.0,6630000000.0,6630000000.0,6677000000.0,
Net PPE,73593000000.0,69076000000.0,64558000000.0,82584000000.0,
Accumulated Depreciation,-17251000000.0,-15930000000.0,-14430000000.0,-26727000000.0,
Gross PPE,90844000000.0,85006000000.0,78988000000.0,109311000000.0,
Construction In Progress,4589000000.0,4534000000.0,3698000000.0,3576000000.0,
Other Properties,825000000.0,791000000.0,755000000.0,6161000000.0,
Current Assets,7777000000.0,7336000000.0,13957000000.0,12562000000.0,
Other Current Assets,2688000000.0,2047000000.0,1683000000.0,3508000000.0,
Hedging Assets Current,,,2169000000.0,644000000.0,679000000.0
Assets Held For Sale Current,,0.0,7835000000.0,958000000.0,0.0
Restricted Cash,482000000.0,566000000.0,321000000.0,438000000.0,
Inventory,801000000.0,755000000.0,581000000.0,1722000000.0,
Receivables,3361000000.0,3561000000.0,2865000000.0,4629000000.0,
Other Receivables,1019000000.0,1344000000.0,996000000.0,1398000000.0,
Accounts Receivable,2342000000.0,2217000000.0,1869000000.0,3231000000.0,
Allowance For Doubtful Accounts Receivable,-317000000.0,-327000000.0,-320000000.0,-366000000.0,
Gross Accounts Receivable,2659000000.0,2544000000.0,2189000000.0,3597000000.0,
Cash Cash Equivalents And Short Term Investments,445000000.0,407000000.0,672000000.0,663000000.0,
Cash And Cash Equivalents,445000000.0,407000000.0,672000000.0,663000000.0,
